F_center,HWHM,peak_value,chi_square,R
414.1186228613892,0.3213660258179514,0.23438013974602973,0.002219443038111283,644.309898358672
415.80514358351473,0.3580753462620343,0.1458095790966458,0.0026163651484213918,580.611242751176
416.3323346979143,0.3965796582977499,0.23859933649663248,0.005331273399805584,524.9037942149496
417.5700135569628,0.3616745841651965,0.06864954790917398,0.0007073902228692733,577.2730955380539
417.6692933403974,0.30814359696713356,0.2221695474203822,0.0015674556231146455,677.7185984898881
419.1824333975678,0.7708652610425568,0.13673111740253857,0.009863432798450006,271.8908573144446
419.40769724292215,0.33828353551540014,0.26271116030570674,0.0032093945636792404,619.9055721170753
420.89433669824,0.18975737157316241,0.030708465981097624,1.1337188090879231e-05,1109.0329013541404
421.1453117160023,0.4130462311866925,0.13579469736095628,0.000882415241928906,509.8040847704154
422.42204044767186,1.1949328414930123,0.13091964885392815,0.055792279019618335,176.75555720766508
422.88371073142685,0.2964219346125816,0.24673284260128434,0.0054887184408720195,713.3137958972716
424.05712941271184,0.3051666159869073,0.09230716689034948,0.0006195860038252006,694.7960674553361
424.58968751449714,0.2988488398401501,0.19107542113502132,0.004259325442790338,710.3753317924942
425.56714162779906,0.38788950626922714,0.13059065164427378,0.0024197723451724533,548.5674847470874
426.13817276589947,0.41611738345514726,0.31038489539709757,0.018781558455684258,512.0408203420229
427.10880256541316,0.720716740049693,0.2773702830182742,0.11366179961593453,296.30836834452066
427.9816057027176,0.36320412041695116,0.3541917009935524,0.017880012513199803,589.1750418626903
429.1810302570829,0.3376480303048226,0.17383224119086316,0.0058751073059492434,635.5449932132374
429.6915031932508,0.18651673180162986,0.08884685843573213,0.0001483521941370856,1151.8846031739656
430.8818404879754,0.2544958314255592,0.021541157511451674,7.692469958708004e-05,846.5400750856888
431.14769034586084,0.2043868460731042,0.1431756620661147,0.0007757058650174904,1054.734437732969
432.58994667215586,0.16345602500387169,0.003064722564739496,1.5201563927004868e-06,1323.2609402495546
433.09541664821455,0.2796154835207594,0.3056801807388828,0.010587249996097751,774.4482014996505
434.2415640813378,0.30004145478346245,0.13744386636647118,0.0035219261876456983,723.6359462307075
434.6769469963011,0.28802951514533914,0.24861051946245258,0.00672788898680661,754.5701467034793
435.907693338535,0.29078665733445463,0.2914710675828959,0.014646757628494385,749.531799936003
436.5785424899723,0.3097680182144824,0.2930158893762077,0.010294788693349226,704.6862762115207
437.6319660017254,0.26813340550604137,0.18485334864333333,0.005100564959605027,816.0713231083492
438.3508636556606,0.5342914141557178,0.4808664009572024,0.12408428260217598,410.2170201895706
