,F,NEPkid,MDLF,eta_circuit,W_F_spec,NEFD_line,NEFD_continuum,Pkid,pwv,EL
300,400160298297.33527,1.5604076192681604e-17,5.48428714125598e-19,0.25546939870644514,710788831.1799763,1.7567585930641675e-26,8.783792965320837e-27,1.9556407405898376e-13,0.5,60.0
301,401546629644.6057,1.6553339564752176e-17,7.982690112239255e-19,0.1960237725683951,886266043.4029733,2.05077331061892e-26,1.02538665530946e-26,2.2795681815422503e-13,0.5,60.0
302,402294800006.6776,9.204174342986977e-18,1.1361787073704502e-18,0.0784494877588127,617358663.4887577,4.190266023417087e-26,2.0951330117085434e-26,7.718120672348201e-14,0.5,60.0
303,402965635858.6111,9.712453690769925e-18,7.951077767739557e-19,0.11192283916958788,559515268.6785357,3.235538374881021e-26,1.6177691874405106e-26,8.677695058028418e-14,0.5,60.0
304,403181153792.57495,1.3268244694235326e-17,9.966450364524795e-19,0.12144164617519555,948931386.1422622,2.3913227379135246e-26,1.1956613689567623e-26,1.5844158707045485e-13,0.5,60.0
305,403533991669.04767,1.344063750017614e-17,5.763898179229128e-19,0.2094287364052678,654603227.6326421,2.0047981568586216e-26,1.0023990784293108e-26,1.5480415273745615e-13,0.5,60.0
306,404417867543.84143,1.8483063421135454e-17,5.876106601696725e-19,0.27923967427926266,932663491.8688701,1.4344888777212645e-26,7.172444388606322e-27,2.7981893042046295e-13,0.5,60.0
307,404874568494.86395,1.2825723141527651e-17,1.2020504649666984e-18,0.0953423988153482,1233295389.6817708,2.219157309566224e-26,1.109578654783112e-26,1.509575345194224e-13,0.5,60.0
308,406689014748.45807,1.724163792603923e-17,5.909909686692613e-19,0.260249919253881,815590719.3978437,1.649837099733055e-26,8.249185498665274e-27,2.4823958583481194e-13,0.5,60.0
309,407653803789.3151,1.064518024444452e-17,6.431187470644984e-19,0.15014917331933078,586010272.3177426,2.4987248565053805e-26,1.2493624282526903e-26,1.0030049983505971e-13,0.5,60.0
310,408791356372.4516,1.0885123637504445e-17,7.23745548466906e-19,0.13869104990803616,676114889.1289912,2.4372377827803277e-26,1.2186188913901638e-26,1.0502245162257494e-13,0.5,60.0
311,409217644593.92316,9.670156699516389e-18,2.88450023973265e-18,0.031051117451976074,1859743026.1613646,3.531426218133385e-26,1.7657131090666924e-26,8.759366077418296e-14,0.5,60.0
312,409500594897.97015,1.0605774272172578e-17,8.266480708351946e-19,0.11760506087722379,764345437.518205,2.4624276292040227e-26,1.2312138146020114e-26,1.0174994311627692e-13,0.5,60.0
313,409815883632.1439,1.7234897943541784e-17,5.9677044021175285e-19,0.2640245044750841,747093400.5350996,1.8187160502083783e-26,9.093580251041891e-27,2.474065986412095e-13,0.5,60.0
314,410634939317.2549,1.4716824851337215e-17,9.054289567698141e-19,0.14967257859294708,1142510639.8345335,1.8043742590963874e-26,9.021871295481937e-27,1.897870843484252e-13,0.5,60.0
315,411803736080.9812,1.6786293340491605e-17,7.165854836753337e-19,0.21775025602963216,989091180.8834726,1.649545020221941e-26,8.247725101109706e-27,2.350001828831389e-13,0.5,60.0
316,413615586211.1163,1.728596834350246e-17,6.727869126102833e-19,0.25092620274912136,842363623.0632464,1.818487948905432e-26,9.09243974452716e-27,2.381477078048805e-13,0.5,60.0
317,414456695113.9819,1.2555639616292041e-17,9.703027670392066e-19,0.13136835747960757,669619964.0047381,3.299220735189839e-26,1.6496103675949194e-26,1.360117418608295e-13,0.5,60.0
318,415403765729.1034,1.2834725770582639e-17,1.0833511490619167e-18,0.11734157655441291,773634263.1247619,3.188350433873571e-26,1.5941752169367855e-26,1.4684829906619463e-13,0.5,60.0
319,416006185940.4016,1.5601594762419842e-17,6.636841490535212e-19,0.23383028432094122,752656235.806445,2.0076928747052364e-26,1.0038464373526182e-26,1.9450709870366393e-13,0.5,60.0
320,417455031293.2037,1.2438426779531338e-17,1.9145317819467223e-18,0.06766228497444228,1388841927.4930172,3.138645438329987e-26,1.5693227191649935e-26,1.3992341209529535e-13,0.5,60.0
321,417753569288.2978,1.697207165186713e-17,6.906702569963786e-19,0.2570032972664108,687767884.9777282,2.28644815177064e-26,1.14322407588532e-26,2.229969427938853e-13,0.5,60.0
322,419301551755.6874,1.2863999312940854e-17,1.6562134532919626e-18,0.08865518992440226,1001851273.0067627,3.763964772365673e-26,1.8819823861828366e-26,1.4553070646633354e-13,0.5,60.0
323,419946646164.1986,1.2637571973459363e-17,2.14655732766044e-18,0.0727392939293093,1046791582.8648183,4.668902085329166e-26,2.334451042664583e-26,1.4163661064174302e-13,0.5,60.0
324,420687628312.30383,2.1002648396466962e-17,1.3441537850601843e-18,0.20935131911214758,755570253.0376482,4.050481047726811e-26,2.0252405238634056e-26,3.388321681238693e-13,0.5,60.0
325,420828805358.89514,1.236196618917776e-17,4.529750307666794e-18,0.03843653804278887,1993401514.0418007,5.173827868738201e-26,2.5869139343691006e-26,1.3729691644417757e-13,0.5,60.0
326,421679699842.64075,2.297850776193372e-17,1.8269379804438067e-18,0.20113853125754785,872463702.6316553,4.767700139437181e-26,2.3838500697185904e-26,3.74853749591255e-13,0.5,60.0
327,423096016015.2719,2.2210749400779727e-17,5.917705909598422e-18,0.14108758846989997,704247088.4865948,1.9132019489154766e-25,9.566009744577383e-26,3.5329145255670797e-13,0.5,60.0
328,423934243282.08234,2.2008929832816327e-17,1.3319222274223268e-17,0.12652407454352294,752788864.8106916,4.0284518452080695e-25,2.0142259226040348e-25,3.331424847170675e-13,0.5,60.0
329,424353073714.898,2.7675469089638987e-17,2.024046502722442e-17,0.1009794999469255,1701512041.880433,2.708432120628296e-25,1.354216060314148e-25,5.418090974761719e-13,0.5,60.0
330,425052651115.7089,2.9028118451961867e-17,2.0589074572581192e-17,0.11240779840742264,1472728135.700839,3.1830740290753043e-25,1.5915370145376522e-25,5.964575447835284e-13,0.5,60.0
331,425288261310.9436,1.6736435606939735e-17,2.9567411675394725e-17,0.03492450578751897,1853103067.2699938,3.632839656050568e-25,1.816419828025284e-25,2.4023476615859077e-13,0.5,60.0
332,426527457333.7792,2.767542285429031e-17,9.709411894646086e-18,0.11755303085929748,1536167811.1293051,1.4390860422842277e-25,7.195430211421138e-26,5.410682758233583e-13,0.5,60.0
333,427236853222.32074,2.74857243077766e-17,5.580805339716173e-18,0.12422219521270772,1782771105.489814,7.127443516430862e-26,3.563721758215431e-26,5.418519515370755e-13,0.5,60.0
334,429082144395.54,2.319696292444553e-17,2.864724382287144e-18,0.12350594554455377,1354734200.611487,4.814611469202786e-26,2.407305734601393e-26,4.426533062797345e-13,0.5,60.0
335,429184497562.72375,1.5984110540723798e-17,3.247147836310212e-18,0.07439961515745243,1179101037.4965808,6.270230938272334e-26,3.135115469136167e-26,2.2126516227705237e-13,0.5,60.0
336,431424001390.57025,1.697802020677882e-17,7.90361407722857e-19,0.271370554241327,516873414.55887306,3.48156115200603e-26,1.740780576003015e-26,2.04877771818119e-13,0.5,60.0
337,432713990131.30975,1.2184416411960753e-17,1.1691044096758558e-18,0.1343913864538349,421409969.1550857,6.316565292617571e-26,3.1582826463087856e-26,1.263950862936376e-13,0.5,60.0
338,433170228117.60925,2.2020054915042322e-17,1.413046751798656e-18,0.2027473476292823,1037890939.5928221,3.0998259296611417e-26,1.5499129648305708e-26,3.8002696508196104e-13,0.5,60.0
339,433227989934.48016,1.4597137194291905e-17,1.4438724586359404e-18,0.131739120142911,755471389.2110215,4.3515432793405834e-26,2.1757716396702917e-26,1.7745327721439084e-13,0.5,60.0
340,434224167793.57855,1.1153905591597575e-17,3.607716204463394e-18,0.04161913954383713,950428821.1462318,8.642616969008822e-26,4.321308484504411e-26,1.1231482132504519e-13,0.5,60.0
341,434473721718.34906,1.7033273169051536e-17,1.7953804220329105e-18,0.12686071832614235,697108661.5363106,5.863926291006053e-26,2.9319631455030263e-26,2.4772443003205547e-13,0.5,60.0
342,435927211266.49335,2.027414166044118e-17,1.6185354987403812e-18,0.18643069189126996,636792591.6110568,5.787043185557803e-26,2.8935215927789015e-26,3.3026885170706017e-13,0.5,60.0
343,436564307193.84955,2.5154511495267752e-17,3.1839400938200126e-18,0.12739175329599586,1649721209.314355,4.3942708941797184e-26,2.1971354470898592e-26,5.089124514976578e-13,0.5,60.0
344,436898196273.1986,2.0007659878376137e-17,1.8043015481282672e-18,0.18540111551128446,622603055.4375726,6.598274371087224e-26,3.299137185543612e-26,3.0677541925144453e-13,0.5,60.0
345,438391786328.58716,3.279691146086377e-17,2.3601741913692785e-18,0.34337710079856515,578832334.1975416,9.283757123676268e-26,4.641878561838134e-26,6.161428933201565e-13,0.5,60.0
346,439109840919.6882,3.5702701896840563e-17,3.663536916714487e-18,0.2863227281152168,768547539.5330039,1.085331310577987e-25,5.426656552889935e-26,7.561105649840156e-13,0.5,60.0
