,F,PWV,EL,eta_atm,R,W_F_spec,W_F_cont,theta_maj,theta_min,eta_a,eta_mb,eta_forward,eta_sw,eta_window,eta_inst,eta_circuit,Tb_sky,Tb_M1,Tb_M2,Tb_wo,Tb_window,Tb_co,Tb_KID,psd_KID,Pkid,Pkid_sky,Pkid_warm,Pkid_cold,n_ph,NEPkid,NEPinst,NEFD_line,NEFD_continuum,NEF,MDLF,MS,snr,obs_hours,on_source_fraction,on_source_hours,equivalent_Trx,skycoup,eta_Al_ohmic
183,317114222912.65063,0.5,60.0,0.8877595646809686,500.0,634228445.8253013,1268456891.6506026,0.0001066590098440979,0.0001066590098440979,0.5296778562721046,0.6,0.9724357847593116,0.22863257817833255,0.9610892924726387,0.1619243239957902,0.32,36.9348116699567,39.68305187561466,40.04303435171927,43.782995264835364,53.42813042641376,37.23042443616395,14.076029443880074,1.0785265897295766e-22,1.3680644855709035e-13,8.22917847007764e-14,5.406445253953491e-14,5.506017565889793e-16,0.5132856387752736,1.2455252833629046e-17,7.692020893632302e-17,6.754088445400782e-27,3.377044222700391e-27,4.283635017693163e-18,1.881394905661954e-19,0.0006010994067934583,5.0,10.0,0.36000000000000004,3.6000000000000005,66.82957131636077,0.15743667769883937,0.998473002217651
184,317748451358.47595,0.5,60.0,0.8881975256442741,500.0,635496902.7169518,1270993805.4339037,0.0001066590098440979,0.0001066590098440979,0.5275654840738728,0.6,0.9724271669914756,0.22783110723686326,0.9610113617770268,0.16191119423219352,0.32,36.828068746516,39.578222384104116,39.938762896110966,43.68205062960599,53.35099227629194,37.18347285104156,14.069995905059114,1.0763989235237285e-22,1.368096363974381e-13,8.212193864230725e-14,5.4239903897410466e-14,5.485210400553342e-16,0.5112505520585541,1.2458155143479387e-17,7.694437189817402e-17,6.766444413623698e-27,3.383222206811849e-27,4.300054467264281e-18,1.8886064137968163e-19,0.0005989061178304887,5.0,10.0,0.36000000000000004,3.6000000000000005,66.8547810825313,0.15742249234019712,0.998471475982605
185,318383948261.19293,0.5,60.0,0.8804941084295368,500.0,636767896.5223858,1273535793.0447717,0.0001066590098440979,0.0001066590098440979,0.5254615360833947,0.6,0.9724185406742972,0.22495239457486874,0.9609332749665018,0.16189803816635628,0.32,38.9114374184032,41.63445500609087,41.99180232883514,45.70266296837988,55.30615916302958,38.46680750593083,14.437983767627639,1.121233741583879e-22,1.427931302276582e-13,8.793086843653252e-14,5.4415960452255375e-14,5.464404147882415e-16,0.5314825038180764,1.2794080968665411e-17,7.902554665621714e-17,7.024345215912667e-27,3.512172607956333e-27,4.472877527583793e-18,1.964511205853806e-19,0.00055573543857308,5.0,10.0,0.36000000000000004,3.6000000000000005,67.71058850042199,0.15740828023096903,0.9984699482220862
186,319020716157.71533,0.5,60.0,0.8683492189537976,500.0,638041432.3154306,1276082864.6308613,0.0001066590098440979,0.0001066590098440979,0.5233659787046613,0.6,0.9724099057993598,0.22096286107843938,0.9608550317289148,0.16188485574568762,0.32,42.18391879678779,44.865063695697515,45.21728697974909,48.87723727152193,58.367713312920074,40.47335877066308,15.006874023148688,1.191672053833455e-22,1.5206722881563373e-13,9.70292847076691e-14,5.4592624364365776e-14,5.443599211317738e-16,0.5637438886466326,1.330665751261467e-17,8.219828501758504e-17,7.42343156554603e-27,3.711715782773015e-27,4.736456908776568e-18,2.0802766487464336e-19,0.0004975885380194091,5.0,10.0,0.36000000000000004,3.6000000000000005,68.97156920426173,0.15739404131967305,0.9984684189345702
187,319658757590.03076,0.5,60.0,0.8445660616506995,500.0,639317515.1800616,1278635030.3601232,0.0001066590098440979,0.0001066590098440979,0.5212787784756449,0.6,0.9724012623582372,0.2140519501225556,0.9607766317514999,0.16187164691749273,0.32,48.56647241172584,51.16806800623487,51.5102192511742,55.071806984816085,64.32624831164432,44.3721501731067,16.09767973796206,1.3292029556134367e-22,1.6995654615055522e-13,1.1474097169136265e-13,5.476989780182376e-14,5.422795994466509e-16,0.627550484081531,1.4273328972370855e-17,8.817683173166258e-17,8.204059797439877e-27,4.1020298987199386e-27,5.244999124087902e-18,2.3036310496813734e-19,0.0004074010574755827,5.0,10.0,0.36000000000000004,3.6000000000000005,71.22229274197599,0.15737977555472818,0.9984668881185305
188,320298075105.2108,0.5,60.0,0.8207309378554891,500.0,640596150.2104217,1281192300.4208434,0.0001066590098440979,0.0001066590098440979,0.5191999020677655,0.6,0.9723926103424961,0.20717963359489602,0.9606980747208719,0.16185841162897255,0.32,54.94852005729751,57.47270841949241,57.80501428978409,61.270314767068804,70.29101317439547,48.27176813693762,17.18019297022436,1.4669944698571676e-22,1.8795020195409602e-13,1.3255636449659747e-13,5.494778294052386e-14,5.401994901083515e-16,0.6912229127586614,1.522356730489553e-17,9.405484183171436e-17,9.023185609822587e-27,4.5115928049112934e-27,5.780217964286425e-18,2.5387019638009596e-19,0.0003367906330480913,5.0,10.0,0.36000000000000004,3.6000000000000005,73.308242408056,0.15736548288445462,0.9984653557724393
189,320938671255.42126,0.5,60.0,0.8018000172867463,500.0,641877342.5108426,1283754685.0216851,0.0001066590098440979,0.0001066590098440979,0.5171293162853589,0.6,0.972383949743695,0.20159186660781855,0.9606193603230263,0.1618451498272235,0.32,60.01228186860447,62.47606776200974,62.800726606626846,66.19084173990142,75.03062762072838,51.369366043296615,18.03667140530824,1.5764749429236492e-22,2.0238070937975283e-13,1.4680854408005983e-13,5.5126281964200275e-14,5.381196335052178e-16,0.7413256035811643,1.5972499453931833e-17,9.869000999401679e-17,9.71087266778962e-27,4.85543633389481e-27,6.233189141461977e-18,2.737649274117963e-19,0.0002907791530245885,5.0,10.0,0.36000000000000004,3.6000000000000005,74.87895567014247,0.15735116325707327,0.9984638218947676
190,321580548597.93207,0.5,60.0,0.7684040220151936,500.0,643161097.1958641,1286322194.3917282,0.0001066590098440979,0.0001066590098440979,0.5150669880651461,0.6,0.9723752805533833,0.19242312316832091,0.9605404882433377,0.16183186145923759,0.32,68.92564988315628,71.28409027582687,71.59516253326248,74.85317020014976,83.36201845443688,56.80831493578715,19.52556871749167,1.769300658102327e-22,2.275890705068914e-13,1.7183628052103835e-13,5.530539706445533e-14,5.360400700365505e-16,0.8303397808147223,1.7255514325348123e-17,1.0662618701753278e-16,1.096975608179458e-26,5.48487804089729e-27,7.055320357538005e-18,3.09873360444078e-19,0.0002278693137747735,5.0,10.0,0.36000000000000004,3.6000000000000005,77.40859765803471,0.15733681662070573,0.9984622864839842
191,322223709695.1279,0.5,60.0,0.7223569457273334,500.0,644447419.3902558,1288894838.7805116,0.0001066590098440979,0.0001066590098440979,0.5130128844757054,0.6,0.9723666027631037,0.1801690398258622,0.960461458166558,0.16181854647190175,0.32,81.19535680513705,83.41020661930129,83.70261082363425,86.7798921139163,94.82802265058679,64.28707596819439,21.554733788348802,2.0349806264055973e-22,2.6228760263925067e-13,2.0635208439852304e-13,5.5485130440787086e-14,5.339608401107017e-16,0.9531182019547773,1.8981114913431315e-17,1.1729876041574262e-16,1.2862810996123002e-26,6.431405498061501e-27,8.289405352556074e-18,3.640750189231703e-19,0.00016573262527660703,5.0,10.0,0.36000000000000004,3.6000000000000005,80.55501647204795,0.1573224429233741,0.998460749538557
192,322868157114.5182,0.5,60.0,0.654390939860677,500.0,645736314.2290363,1291472628.4580727,0.0001066590098440979,0.0001066590098440979,0.5109669727169468,0.6,0.9723579163643902,0.16256470718529312,0.9603822697768165,0.1618052048119981,0.32,99.27962907017803,101.28432958148879,101.5492305692076,104.36129866746583,111.72364423240244,75.29795123126989,24.51468908841583,2.426886578997645e-22,3.1342575891477086e-13,2.5730431866123954e-13,5.566548430061723e-14,5.318819841431572e-16,1.1344052896592085,2.146104707644814e-17,1.3263508489349147e-16,1.6087444503304396e-26,8.043722251652198e-27,1.038824711892795e-17,4.562572471179776e-19,0.00010595114704900182,5.0,10.0,0.36000000000000004,3.6000000000000005,84.66302250935672,0.15730804211300076,0.9984592110569522
193,323513893428.7472,0.5,60.0,0.5417394763264028,500.0,647027786.8574944,1294055573.7149887,0.0001066590098440979,0.0001066590098440979,0.508929220119588,0.6,0.9723492213487669,0.1340417673024602,0.9603029227576173,0.1617918364262034,0.32,129.2173028864958,130.87569760697394,131.09503346922818,133.46921266460686,139.68649839345554,93.50643819784386,29.36244849070252,3.0761305193529596e-22,3.98068384404348e-13,3.417551551604134e-13,5.584646085932127e-14,5.298035425546121e-16,1.4350128827457889,2.545414849972542e-17,1.5732653180765139e-16,2.309665090881971e-26,1.1548325454409855e-26,1.4944174921353753e-17,6.563559792145211e-19,5.1402206935449015e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,90.52014048896226,0.15729361413740797,0.9984576710376342
194,324160921215.60474,0.5,60.0,0.39270128960215,500.0,648321842.4312094,1296643684.862419,0.0001066590098440979,0.0001066590098440979,0.5068995941446327,0.6,0.9723405177077521,0.09677711216784925,0.9602234167918392,0.16177844126108912,0.32,168.7929444788382,169.99460704112292,170.15367580696758,171.94981251514935,176.6466644256254,117.55927435030215,35.71529536382451,3.9347927357527973e-22,5.102024152056385e-13,4.536924513623631e-13,5.602806234025235e-14,5.277255557690436e-16,1.8319144183202791,3.061005503379419e-17,1.892097290293061e-16,3.839637903654377e-26,1.9198189518271886e-26,2.4893211199659125e-17,1.0933228564796577e-18,1.8599413333416382e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,97.16339318536257,0.1572791589443183,0.998456129479066
195,324809243058.03595,0.5,60.0,0.2561679742507172,500.0,649618486.1160719,1299236972.2321439,0.0001066590098440979,0.0001066590098440979,0.5048780623828518,0.6,0.9723318054328551,0.06287758176932845,0.960143751561734,0.161765019263121,0.32,205.03231559631047,205.81607278802178,205.91991193357845,207.18693162847498,210.48797006258133,139.57567935128543,41.50278156235771,4.721177038163565e-22,6.133927760435551e-13,5.566868144537929e-13,5.6210290974773054e-14,5.256480642117749e-16,2.1936426665545077,3.526828147329512e-17,2.1802168128777604e-16,6.796034850569371e-26,3.3980174252846857e-26,4.41482987121894e-17,1.9390163715555137e-18,5.9370210905515185e-06,5.0,10.0,0.36000000000000004,3.6000000000000005,102.59591734580752,0.15726467648135375,0.9984545863797094
196,325458861544.15204,0.5,60.0,0.2450955144335368,500.0,650917723.088304,1301835446.176608,0.0001066590098440979,0.0001066590098440979,0.5028645925542644,0.6,0.9723230845155763,0.05991934007722489,0.9600639267489255,0.161751570378659,0.32,207.97398285304567,208.72391231934068,208.82335564715558,210.04785254044617,213.2412109709213,141.37077812925645,41.9829092432365,4.784813956408056e-22,6.229040411812542e-13,5.660160847040523e-13,5.639314900228322e-14,5.235711083075312e-16,2.218773309795354,3.568445741939193e-17,2.2061274172395934e-16,7.201908384168951e-26,3.6009541920844756e-26,4.687849807313821e-17,2.0589281555407136e-18,5.2866992083810185e-06,5.0,10.0,0.36000000000000004,3.6000000000000005,103.10358976962277,0.15725016669603592,0.9984530417380242
197,326109779267.24036,0.5,60.0,0.37191199846516937,500.0,652219558.5344807,1304439117.0689614,0.0001066590098440979,0.0001066590098440979,0.500859152507624,0.6,0.9723143549474084,0.09055918509927954,0.9599839420344083,0.16173809455395716,0.32,174.32697756827594,175.46524677723818,175.61631546658575,177.33354969116218,181.84308131121827,120.95284756740358,36.63629415218879,4.054462790655239e-22,5.288799862831277e-13,4.718256239355884e-13,5.6576638670247297e-14,5.214947284784944e-16,1.8763483703898325,3.1436374114012104e-17,1.9436592350557632e-16,4.189902537372943e-26,2.0949512686864716e-26,2.7327363832278817e-17,1.2002321133070646e-18,1.5619673252849674e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,98.28604500820055,0.15723562953578588,0.9984514955524688
198,326761998825.7748,0.5,60.0,0.4817903346452297,500.0,653523997.6515496,1307047995.3030992,0.0001066590098440979,0.0001066590098440979,0.4988617102199036,0.6,0.9723056167198364,0.11684524764267626,0.9599037970985465,0.16172459173516315,0.32,145.17074371961647,146.64585391747542,146.84179558570477,148.98671608024236,154.64316104891614,103.26120546533625,31.987237964697105,3.4218443593793526e-22,4.4725148101660005e-13,3.9002816456815687e-13,5.676076223422345e-14,5.194189651423478e-16,1.5804206143090378,2.77076522485392e-17,1.7132615362487775e-16,2.856677343786719e-26,1.4283386718933596e-26,1.8669071977121068e-17,8.199554062406314e-19,3.360140254029854e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,93.71886749667675,0.1572210649479239,0.9984499478215003
199,327415522823.42633,0.5,60.0,0.6306645596126573,500.0,654831045.6468526,1309662091.2937052,0.0001066590098440979,0.0001066590098440979,0.49687223379578527,0.6,0.9722968698243348,0.15233933185694962,0.9598234916210724,0.16171106186831832,0.32,105.64781125586707,107.58051901127288,107.83745962935438,110.56347475107987,117.77937482362023,79.27095887130842,25.636922626011465,2.564941515928517e-22,3.3592066697969877e-13,2.785324497551214e-13,5.694552195789358e-14,5.173438587103154e-16,1.1822849992197673,2.252343093078852e-17,1.3928194318042015e-16,1.7777211039632205e-26,8.888605519816103e-27,1.1641069693767128e-17,5.11281869903652e-19,8.676659008522546e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,86.55033831196204,0.157206472879669,0.9984483985435738
200,328070353869.07324,0.5,60.0,0.7130533125779931,500.0,656140707.7381465,1312281415.476293,0.0001066590098440979,0.0001066590098440979,0.4948906914671506,0.6,0.9722881142523732,0.17155219057576868,0.9597430252810859,0.16169750489935739,0.32,83.75999665921918,85.9476721737054,86.23874725657792,89.28895048375851,97.38172841257368,65.98826574706143,22.089755544037832,2.0909491938450596e-22,2.7439137677880086e-13,2.1682982868620882e-13,5.7130920113089e-14,5.152694495852e-16,0.9618790618088173,1.9575433530869307e-17,1.210620630358725e-16,1.3693830199773412e-26,6.846915099886706e-27,8.98507943892533e-18,3.9462938867433065e-19,0.00014622778767431506,5.0,10.0,0.36000000000000004,3.6000000000000005,81.86875343691828,0.1571918532781393,0.9984468477171433
201,328726494576.81134,0.5,60.0,0.771989123660946,500.0,657452989.1536226,1314905978.3072453,0.0001066590098440979,0.0001066590098440979,0.4929170515925741,0.6,0.97227934999541,0.18498907896285177,0.9596623977570526,0.1616839207741083,0.32,68.08691232352311,70.45903061640713,70.77489332614864,74.05975965288795,82.79134405795836,56.480292490878,19.527555805024182,1.7520614796039113e-22,2.3037961138930207e-13,1.726413555167317e-13,5.731695897982259e-14,5.131957781594086e-16,0.804375085874369,1.740925970357945e-17,1.0767465076445209e-16,1.1272306685423933e-26,5.6361533427119665e-27,7.411011724988329e-18,3.2549551134967383e-19,0.00021580136833574518,5.0,10.0,0.36000000000000004,3.6000000000000005,78.01880059665723,0.1571772060903514,0.998445295340661
202,329383947565.96497,0.5,60.0,0.8096963043302771,500.0,658767895.1319299,1317535790.2638597,0.0001066590098440979,0.0001066590098440979,0.49095128265681626,0.6,0.9722705770448969,0.19324919952643596,0.959581608726803,0.1616703094382918,0.32,58.0477667269884,60.539925810684,60.87202288970132,64.30971296603929,73.46181310422277,50.39655404895727,17.8748844810748,1.5354200253767708e-22,2.0229708365217394e-13,1.4437898262744583e-13,5.750364084631524e-14,5.111228848129796e-16,0.7035075265558247,1.599202809782178e-17,9.891753255984088e-17,9.893119699967968e-27,4.946559849983984e-27,6.517269641036128e-18,2.8624189154364085e-19,0.00028016459955351107,5.0,10.0,0.36000000000000004,3.6000000000000005,75.26088345400427,0.15716253126322033,0.9984437414125775
203,330042715461.0969,0.5,60.0,0.8335374119562821,500.0,660085430.9221939,1320170861.8443878,0.0001066590098440979,0.0001066590098440979,0.48899335327032173,0.6,0.9722617953922779,0.19814416066512874,0.9595006578675311,0.1616566708375217,0.32,51.69423661479105,54.263890035910165,54.60656783481027,58.14300973298754,67.5714534247558,46.55380942360355,16.825245519709526,1.3986142445754508e-22,1.8464097726490104e-13,1.265407513098105e-13,5.769096800902594e-14,5.090508099116006e-16,0.6395459797114864,1.508330738502455e-17,9.330457757715746e-17,9.083048730392027e-27,4.5415243651960134e-27,5.995588135288107e-18,2.6332936694155795e-19,0.00033236592923112997,5.0,10.0,0.36000000000000004,3.6000000000000005,73.37636939342198,0.15714782874355968,0.9984421859313423
204,330702800892.0191,0.5,60.0,0.8500542381320513,500.0,661405601.7840382,1322811203.5680764,0.0001066590098440979,0.0001066590098440979,0.4870432321687182,0.6,0.9722530050289866,0.20126277124429218,0.9594195448557935,0.16164300491730413,0.32,47.28935057291049,49.91389334971744,50.26414844939534,53.87060204152887,63.49885301856658,43.89630533323082,16.096899708545713,1.303979877370167e-22,1.7249191910125833e-13,1.1420805742134504e-13,5.787894277268154e-14,5.069795938046211e-16,0.5950822468814796,1.444883719225775e-17,8.938733352333875e-17,8.549776927198985e-27,4.2748884635994925e-27,5.6548703536533294e-18,2.483648637570331e-19,0.00037511999933610143,5.0,10.0,0.36000000000000004,3.6000000000000005,72.00133639950768,0.15713309847808074,0.9984406288954027
205,331364206493.8031,0.5,60.0,0.8614121312897652,500.0,662728412.9876062,1325456825.9752123,0.0001066590098440979,0.0001066590098440979,0.4851008882123163,0.6,0.9722442059464498,0.20313671333067385,0.9593382693675079,0.16162931162303779,0.32,44.259668315174544,46.922816023919225,47.278487092936956,50.93430430305248,60.70762603841821,42.07511136419766,15.597499938838608,1.2390447638216956e-22,1.6423003398963112e-13,1.0576127670070487e-13,5.806756745030493e-14,5.049092768230625e-16,0.5643199187160804,1.4012953371375325e-17,8.669809473703155e-17,8.199656520349742e-27,4.099828260174871e-27,5.434145352774861e-18,2.3867050626649666e-19,0.0004078387298115492,5.0,10.0,0.36000000000000004,3.6000000000000005,71.02884527066212,0.15711834041339273,0.998439070303205
206,332026934906.7907,0.5,60.0,0.8668110517417283,500.0,664053869.8135815,1328107739.627163,0.0001066590098440979,0.0001066590098440979,0.48316629038561226,0.6,0.9722353981360852,0.20359283984635548,0.9592568310779518,0.16161559090001337,0.32,42.824145587962484,45.50608952260292,45.864554709628955,49.54484155590309,59.39788611993545,41.22225311405143,15.366859036657308,1.2083959890653363e-22,1.6048800656120938e-13,1.0183298954515551e-13,5.825684436324555e-14,5.028398992776235e-16,0.549262483961952,1.3815530691749493e-17,8.548389802501628e-17,8.050606953420489e-27,4.0253034767102445e-27,5.346036701767003e-18,2.348007282283061e-19,0.0004230800414359716,5.0,10.0,0.36000000000000004,3.6000000000000005,70.59015333561038,0.15710355449600277,0.9984375101531935
207,332690988776.6043,0.5,60.0,0.8214862696605746,500.0,665381977.5532086,1330763955.1064172,0.0001066590098440979,0.0001066590098440979,0.4812394077967938,0.6,0.9722265815893033,0.19217592846663545,0.9591752296617618,0.16160184269341368,0.32,54.95784616981431,57.48928028704517,57.82805120561611,61.31998865196893,70.69044912248891,48.60700415656344,17.42349810694419,1.469388535414339e-22,1.9554092989760115e-13,1.3669285979300347e-13,5.844677584120595e-14,5.007715014566773e-16,0.6665605199272513,1.5656182751790175e-17,9.68812142909325e-17,9.646719947067032e-27,4.823359973533516e-27,6.4187535952814455e-18,2.8191501528449976e-19,0.00029465949812110395,5.0,10.0,0.36000000000000004,3.6000000000000005,74.69630280830462,0.15708874067231537,0.9984359484438113
208,333356370754.15753,0.5,60.0,0.8761617034485029,500.0,666712741.5083151,1333425483.0166302,0.0001066590098440979,0.0001066590098440979,0.479320209677246,0.6,0.9722177562975057,0.20414726223068982,0.9590934647929321,0.16158806694831324,0.32,40.338460731424206,43.05360452199211,43.41707972753402,47.14069881256891,57.13855773596799,39.75152122873084,14.969737687413398,1.1554485727892357e-22,1.5407045712723625e-13,9.504078950700612e-14,5.863736422227521e-14,4.987041236242696e-16,0.5231013477075277,1.3475561998221277e-17,8.339453681645731e-17,7.801271715237867e-27,3.9006358576189334e-27,5.201207252517514e-18,2.284397430630818e-19,0.00045055620732997807,5.0,10.0,0.36000000000000004,3.6000000000000005,69.82407789205135,0.1570738988886326,0.9984343851734999
209,334023083495.66583,0.5,60.0,0.8858538114494416,500.0,668046166.9913317,1336092333.9826634,0.0001066590098440979,0.0001066590098440979,0.4774086653810603,0.6,0.9722089222520854,0.20558052102406554,0.9590115361448129,0.16157426360967814,0.32,37.74527195241787,40.495398682206385,40.86380225955147,44.6317650899133,54.76071301915695,38.1985300858448,14.539828469998831,1.1001537413137219e-22,1.4699069799716099e-13,8.777333286425722e-14,5.882861185295668e-14,4.966378060181073e-16,0.4970738048025543,1.3093380959558302e-17,8.103630285568586e-17,7.512790849470543e-27,3.7563954247352714e-27,5.018891130396347e-18,2.2043232361763323e-19,0.00048582201299866016,5.0,10.0,0.36000000000000004,3.6000000000000005,68.91199006265663,0.1570590290911533,0.998432820340699
210,334691129662.65717,0.5,60.0,0.8893082873156052,500.0,669382259.3253143,1338764518.6506286,0.0001066590098440979,0.0001066590098440979,0.47550474438454465,0.6,0.9722000794444267,0.20555727441011368,0.9589294433901102,0.1615604326223658,0.32,36.827349585932794,39.590439805443886,39.96086747221429,43.74581663221163,53.93485399186773,37.661412100086686,14.395500927749582,1.080723118133311e-22,1.4468337650423486e-13,8.527689689485793e-14,5.902052108819727e-14,4.945725888475484e-16,0.487319979325307,1.2969974172310915e-17,8.027939738578914e-17,7.428603419376972e-27,3.714301709688486e-27,4.972575340494312e-18,2.183981098992963e-19,0.0004968959288676773,5.0,10.0,0.36000000000000004,3.6000000000000005,68.6250880798673,0.1570441312259735,0.9984312539438469
211,335360511921.9825,0.5,60.0,0.8850456434222199,500.0,670721023.8439649,1341442047.6879299,0.0001066590098440979,0.0001066590098440979,0.4736084162857366,0.6,0.9721912278659066,0.20375429986406027,0.9588471862008834,0.16154657393112487,0.32,37.986227118488834,40.73410294638201,41.10284516697587,44.87002283506754,55.02946693773703,38.382174205935854,14.606713654685777,1.1056413305037273e-22,1.483153770399327e-13,8.87181758903702e-14,5.921309429141783e-14,4.9250851229158015e-16,0.4975609848460207,1.3171812585089517e-17,8.153569750544694e-17,7.596424176939099e-27,3.798212088469549e-27,5.095081401509641e-18,2.2377864017685186e-19,0.00047518352145891864,5.0,10.0,0.36000000000000004,3.6000000000000005,69.14542662615705,0.157029205239086,0.9984296859813804
212,336031232945.8265,0.5,60.0,0.8942011748345349,500.0,672062465.891653,1344124931.783306,0.0001066590098440979,0.0001066590098440979,0.4717196508039176,0.6,0.9721823675078934,0.20503922367338953,0.9587647642485447,0.16153268748059485,0.32,35.53288578926847,38.31485427069494,38.688404310568934,42.49856098803663,52.78524474864013,36.91581904604376,14.199166664897248,1.053465244486186e-22,1.4159888998810785e-13,8.181194581175124e-14,5.940633383454335e-14,4.904456164968053e-16,0.47313442087775176,1.2806412374568444e-17,7.928062471013426e-17,7.325387318894724e-27,3.662693659447362e-27,4.923117865147832e-18,2.1622591171295601e-19,0.0005109972956124981,5.0,10.0,0.36000000000000004,3.6000000000000005,68.25281118848767,0.15701425107638017,0.9984281164517346
213,336703295411.71814,0.5,60.0,0.8964521842639972,500.0,673406590.8234363,1346813181.6468725,0.0001066590098440979,0.0001066590098440979,0.46983841777912994,0.6,0.9721734983617472,0.20473374815832707,0.9586821772038583,0.16151877321530608,0.32,34.93778974426501,37.728611546600185,38.10364656895808,41.92565468237816,52.259265070879806,36.57491771675948,14.109803133050129,1.0409668012886118e-22,1.4019878096322829e-13,8.022058057242096e-14,5.960024209803201e-14,4.883839415754114e-16,0.4665879191939138,1.2732226292322662e-17,7.882815129700423e-17,7.279887368313928e-27,3.639943684156964e-27,4.902324134274879e-18,2.1531264017669085e-19,0.0005174048151005241,5.0,10.0,0.36000000000000004,3.6000000000000005,68.0836786440018,0.15699926868364186,0.9984265453533432
214,337376702002.54156,0.5,60.0,0.897725137153649,500.0,674753404.0050831,1349506808.0101662,0.0001066590098440979,0.0001066590098440979,0.4679646871716944,0.6,0.9721646204188181,0.20420495902597,0.9585994247369383,0.16150483107967942,0.32,34.60626832403629,37.40230014984472,37.77834252547221,41.607732368323916,51.97685763730094,36.3936159293519,14.065689700013326,1.0340905266529935e-22,1.3955122058170328e-13,7.938097322291594e-14,5.979482147090761e-14,4.8632352760314715e-16,0.4625806359273256,1.2699578365008255e-17,7.86328079482826e-17,7.266119471564595e-27,3.633059735782297e-27,4.902838847345825e-18,2.1533524664399153e-19,0.0005193674376536073,5.0,10.0,0.36000000000000004,3.6000000000000005,68.01941540732585,0.1569842580065528,0.998424972684638
215,338051455406.54663,0.5,60.0,0.8986178097244414,500.0,676102910.8130933,1352205821.6261866,0.0001066590098440979,0.0001066590098440979,0.46609842906173127,0.6,0.9721557336704506,0.2035909679115184,0.9585165065172478,0.16149086101802596,0.32,34.37728143337292,37.177099406509555,37.55396300089491,41.38899132750024,51.789218539147036,36.27442176825155,14.039204315714702,1.0294011820409832e-22,1.3919622711446953e-13,7.883321262704189e-14,5.999007435078594e-14,4.842644146172894e-16,0.45956381958798626,1.2683125346633289e-17,7.853772818275811e-17,7.264690896782844e-27,3.632345448391422e-27,4.911678661472262e-18,2.1572349590415919e-19,0.0005195717211354021,5.0,10.0,0.36000000000000004,3.6000000000000005,67.99626889737095,0.15696921899069122,0.9984233984440498
216,338727558317.35974,0.5,60.0,0.8991853470343834,500.0,677455116.6347195,1354910233.269439,0.0001066590098440979,0.0001066590098440979,0.46423961364868194,0.6,0.9721468381079786,0.20290525250269173,0.9584334222135982,0.16147686297454705,0.32,34.236021405020836,37.03839327375034,37.41591701925796,41.25507907869537,51.6826060080299,36.20834190652217,14.027821489615961,1.0265811495349396e-22,1.3909253047863938e-13,7.853603270985161e-14,6.018600314390916e-14,4.822066426146092e-16,0.45739006973636476,1.2680603449559714e-17,7.852891873158637e-17,7.273876440664733e-27,3.636938220332367e-27,4.927724812497065e-18,2.164282512502345e-19,0.0005182603061105722,5.0,10.0,0.36000000000000004,3.6000000000000005,68.00870237262095,0.15695415158153087,0.9984218226300073
217,339405013433.99445,0.5,60.0,0.8995772845418254,500.0,678810026.867989,1357620053.735978,0.0001066590098440979,0.0001066590098440979,0.46238821125083374,0.6,0.9721379337227293,0.20218229773697852,0.9583501714941471,0.16146283689333396,0.32,34.14216460008101,36.946422206720015,37.32451897025242,41.16700020614931,51.61978808478905,36.170976804316794,14.024613647990966,1.0247711451620211e-22,1.3912498571619427e-13,7.837430434873611e-14,6.038261026517351e-14,4.801502515493358e-16,0.45567228329547343,1.2685638187089688e-17,7.856692246445608e-17,7.288841121493587e-27,3.6444205607467935e-27,4.947738437517564e-18,2.1730726012941936e-19,0.0005161344157399351,5.0,10.0,0.36000000000000004,3.6000000000000005,68.04050602580236,0.15693905572444128,0.998420245240938
218,340083823460.8624,0.5,60.0,0.8997106460394587,500.0,680167646.9217248,1360335293.8434496,0.0001066590098440979,0.0001066590098440979,0.46054419230484506,0.6,0.9721290205060186,0.20140399545859608,0.958266754026398,0.1614487827183676,0.32,34.11812913634873,36.92327857135642,37.30181825635428,41.14640794458217,51.6213972567721,36.175857769450026,14.033445430470048,1.0244469642247445e-22,1.3935913621056977e-13,7.841355791296642e-14,6.057989813816159e-14,4.780952813311161e-16,0.454618895984281,1.2701850798183415e-17,7.867418127481712e-17,7.312372363453144e-27,3.656186181726572e-27,4.973639103865376e-18,2.184448309429633e-19,0.000512817915585657,5.0,10.0,0.36000000000000004,3.6000000000000005,68.10099449604684,0.15692393136468719,0.9984186662752673
